True,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,target
10,1.420715,-0.28836697,-0.18029395,-0.59284204,0.033552293,0.020139946,-0.02746306,-0.5533238,-1.8795907,1.1414251,-2.4755979,0.7418867,0.2395101,0.89689803,-0.62342,0.62681293,0.41173375,0.26685983,1.4429826,-2.208949,-1.571615,1.1540768,-0.8909557,0.3950113,0.90744555,-0.060770832,0.632625,0.5476513,0.37996382,-0.09010299,0.7781141,0.43506935,1.370038,0.55660665,-0.7593229,0.4592692,0.8668366,0.011796728,1.8404033,-0.48246178,0.51579225,-0.10372985,-0.16236505,-0.49325472,-0.04099331,0.45550185,-1.0509539,0.052598417,-1.6257153,0.21430533,-0.7644581,0.49949092,0.9294724,1.1512262,0.904675,1.4328052,-1.820876,-1.1487247,1.1495746,-0.7771584,-1.2208816,-2.3093204,-0.07361351,-0.25742003,0.3736001,-0.8663577,-0.5277466,-0.5736888,-1.191684,-0.50739205,0.5172337,1.3219804,-0.37944463,0.1946037,0.46718097,-0.29816887,-0.26818442,0.40393087,2.1097045,0.0722415,0.22986877,0.66284835,-0.52302015,0.57778347,1.2813132,0.015571326,-0.31561798,-0.30397892,0.47988793,0.85301083,-1.3061632,0.9704106,-0.93178344,-0.48434123,0.79770255,-1.3910801,-0.37141198,-1.4584384,1.1975102,-0.08162129,0.05926834,2.0566084,-0.31642187,-1.4856842,-2.388115,1.1196604,-1.4044243,-0.5819396,-1.1801214,-1.4037404,-0.3109561,2.1485343,-0.6110699,-0.72266334,1.323985,0.560043,0.5288502,0.42466822,-0.94167733,0.5758566,0.038170353,-0.18063317,2.1398616,0.0649619,-0.6592365,1.6564417,1.9867275,0.06054959,djalma
11,0.90953124,0.20435226,-0.6772029,0.07493665,0.050758827,-0.6688441,-0.2335101,-1.278849,-1.6403123,1.4737148,-2.4000754,-0.5424386,0.14500397,0.90515065,-0.7476758,1.0351532,0.0017508417,-0.8039588,0.3862964,-2.0826387,-0.9255862,0.63276124,-0.9674277,1.5464215,0.72457695,-0.8330321,0.77746737,0.060987957,0.5929312,0.3143624,1.069591,0.12268144,1.0885315,1.6638734,-0.29838613,0.07214874,0.7459622,-0.2965113,2.8617585,-1.0757573,0.9248301,0.09072763,-0.25758564,-0.9945821,-0.56498396,-0.44817185,-0.50258446,0.28546456,-1.7687476,-0.35785112,-0.10624276,0.5062737,1.0474709,1.2172656,0.73224485,0.81530416,-1.4119549,-1.8752015,1.2890688,-0.33726525,-0.8007274,-2.3619957,-0.49022782,-0.5241877,0.20146605,-0.6251977,-0.54433894,-0.4251783,-1.4215853,0.044632714,0.74759823,0.61184573,-0.22802514,0.11352247,-0.1223333,0.30660644,0.6337993,1.0632215,2.8338873,-1.3152434,0.5244593,0.93990827,0.162452,1.198569,0.9244664,0.48710445,0.60101044,-1.157556,-0.67115366,0.74348444,-0.92639416,1.4159782,-0.9936193,-0.023477942,1.1171513,-1.2893045,-0.22536175,-1.3083006,0.49946392,0.42991036,-0.94721264,2.2274888,-1.2740202,-0.6804672,-1.7532434,0.6966995,-1.8512752,0.02904031,-2.5114627,-0.9257502,-0.21298617,1.1723043,-0.030138679,-1.3792973,0.02877985,0.5810342,0.31808978,-0.18929157,-2.1369028,0.76267266,0.20032912,-0.7545146,1.9299324,-0.22291332,-0.37759846,1.4064745,2.1486816,-0.6156049,djalma
12,1.6125451,-0.59255505,0.22081223,-0.18982473,0.7590848,1.5310558,-1.5683367,-0.7830847,-0.4406393,1.4370917,-2.6723616,0.14587905,-0.5452418,0.60242045,-1.6398926,-0.28622663,0.90148103,0.6576738,1.298115,-1.7217106,-1.477483,0.80604774,-0.5958191,0.8325708,-0.6048133,-0.29048085,0.46483934,-0.087393865,0.82350886,0.37643674,2.3627648,-0.21195297,1.5125918,-0.40163022,-0.5984694,0.47575933,0.46699303,0.6887471,1.889514,0.39496666,0.4226772,-1.1203555,0.69684684,-1.6560949,1.2509913,0.8945179,-0.9196958,1.118445,-1.3777652,-0.9824716,-0.40908843,-0.6852953,1.3268248,1.9077076,0.35239846,0.719703,-1.385535,-2.0873291,0.970071,-1.573457,-1.1902839,-1.0459753,0.12768854,0.9878414,-0.5796442,0.34747732,0.42840827,-0.21653827,-0.14967509,-0.5304347,0.0064979233,0.5044216,-0.4822961,1.0841695,-0.18196857,0.44281366,-0.3830482,0.1403359,2.3664715,-0.34172434,0.38546118,-0.046341546,-0.14156707,0.6523095,1.0348146,-0.2717394,0.5863394,0.30301154,-0.20460324,0.9437286,-1.330564,1.4872313,-0.53790337,0.04491295,0.88973343,-1.207787,-0.12540302,-0.6800283,0.8283295,0.22116923,-0.6357556,1.8670082,-0.26597086,-0.7037574,-2.2077055,1.7487295,-2.2604885,-0.17957264,-1.1708385,-2.0355113,0.010276025,1.3500991,-2.1952956,-0.9606357,-0.24522465,1.629669,-0.6358404,0.39998102,-1.519448,-0.2895784,-1.2201097,0.012177448,1.882592,-0.21275853,0.2645097,0.98687166,2.172474,-0.64932144,djalma
13,2.1298957,-0.5972073,-0.2037014,0.04739239,0.8423948,1.1663542,-0.5911132,-0.24502635,-0.38890204,1.8461645,-2.333421,0.15727569,-0.30826613,1.0089751,-1.4668698,0.3450668,1.3208208,-0.09206836,0.75757396,-1.8151926,-0.38246426,0.8370751,-0.91597956,0.12939885,0.44723225,-0.068831004,0.6380633,0.71084017,0.5911334,0.49632838,1.6170954,0.35436818,1.5531801,-0.4508489,-0.377003,0.061791483,0.37102932,0.022660308,1.8480711,0.26451868,0.0050390977,-0.41744602,0.10840977,-2.5358908,0.30633244,0.61285716,-1.4666139,0.21071903,-1.125617,-0.42256045,-0.46467745,-0.7575706,0.8244557,0.23574975,1.0195551,1.0845737,-0.3217721,-2.3313203,1.84394,-1.3183037,-1.6656253,-1.1364473,1.0044408,0.55099124,-0.58373594,-0.616847,0.069821164,-0.05199001,-0.32091403,-0.6560081,0.3423987,0.9703866,0.05534964,0.8542763,0.87631166,0.49749604,0.43383846,0.23805676,2.1858249,0.0021000355,-0.11253708,0.27249056,-0.70758784,-0.57375604,1.3917139,-0.20571491,-0.2674615,-0.002397783,0.39449894,2.0811167,-1.1283948,1.9611884,-0.60913455,0.5355846,0.5234313,-1.5349455,-0.15380229,-0.0002786368,0.4208004,0.09893196,0.21207152,1.2919532,-0.23611754,-1.9485819,-1.240104,0.9582449,-1.6011035,-0.4984996,-1.3842374,-0.82517695,0.667973,2.0268621,-1.8397876,-0.7783282,1.0437952,0.82596886,0.23877499,0.8857129,-0.6304483,0.3247905,0.015246153,-0.05641008,1.3990027,0.16413924,-0.28930277,1.1426139,1.2855521,-0.5022689,djalma
14,0.84462726,-1.4046172,0.19103003,0.06677417,0.7544638,0.19492644,-0.7931485,-0.31408617,-0.99260116,1.0876764,-2.5224416,0.36558375,-0.3608337,0.95772636,-1.0146759,-0.31456202,0.1337855,0.5495302,0.85544676,-2.4332707,-2.0601962,1.0345113,-0.9980613,0.66784817,0.90431255,0.27510858,1.6263034,-0.1010288,1.4535829,0.044824973,1.5195605,0.09338227,1.6391454,-0.5427354,-1.1043866,0.87806875,0.3004531,-0.07617677,0.91665345,-0.30735558,1.2410413,-1.0646396,0.021928579,-0.21392472,0.69119436,0.40445042,-1.0383787,-0.5180136,-1.2612087,-1.0967749,-0.6298446,0.1724121,1.1364111,0.8646703,0.041460413,1.5644314,-0.92474455,-1.6096276,1.2637669,-1.2080793,-1.0158617,-2.1317208,0.26218957,0.28012088,-0.16923314,-0.12958306,0.26904944,-0.58594334,-1.0779752,-0.41771734,0.23716433,0.9228095,-0.66186,0.38459206,0.9366338,-0.6508178,0.13587977,0.88387,1.3856261,0.563435,-0.16216597,0.62369764,-0.34952307,0.52421963,0.9584475,-0.2116513,-0.7246541,-0.1030625,0.4167174,0.6569465,-1.284733,0.5364962,-1.0961688,-0.27060378,0.22519092,-1.6804591,-0.5048765,-1.3056766,1.8347003,-0.068148404,-0.79024583,2.0924437,0.6707264,-0.9848755,-1.3931354,1.9506876,-1.7130104,-0.26391757,-0.9703471,-1.3071426,-0.08255327,2.4135306,-1.0406127,-0.8035834,1.38691,1.1173385,0.39873183,0.3466791,-1.4527593,0.038471654,0.26427713,-0.37261546,1.8172896,0.21169892,-0.3983388,1.2766552,1.5865434,0.29259074,djalma
15,1.3055744,-0.077202976,0.16361943,0.2789594,0.26433608,0.6868166,-0.35266444,-1.1176705,-0.90776485,1.6489824,-2.0615783,-0.29045433,0.7073844,0.32256538,-0.1617116,0.6855422,0.9465784,0.57154685,0.81039494,-1.4722764,-0.58197105,0.7909953,-1.1895927,1.1707135,0.24760742,0.61816436,0.49602714,0.4495361,0.51199734,-0.049926914,2.5783312,-0.15038686,1.9368411,0.39528567,0.9404174,-0.2780613,0.5410714,-1.1603056,2.3561249,-0.10915649,0.17459965,0.37890318,0.5905968,-2.0382185,0.92164886,0.45711434,-1.1882821,0.76980686,-0.5993809,-0.14365752,0.13494444,-0.76663923,0.5929364,1.2263234,0.8469885,1.6501018,0.012746244,-2.4745393,1.9241753,-1.2646569,-0.19234172,-0.8672106,1.2463596,1.0967981,-0.76431894,-0.7439458,0.01926142,-1.3435714,-0.65841174,0.2128068,0.49711832,-0.002171889,0.58525854,-0.25725886,0.64214414,-0.8033417,0.3590807,0.51774305,1.7594985,-0.18469495,0.056873903,-0.29051822,-0.43628058,0.27580062,1.8033761,-0.4057334,0.11430904,-0.24015717,0.34317616,0.7028494,-1.8584741,2.2049625,-1.3180422,0.59201103,1.085473,-1.6596099,0.05421939,-1.3508598,0.14304063,0.03619782,0.055427805,2.4647026,-0.23282784,-0.7034597,-0.5955926,1.6492639,-2.2230074,0.18787757,-1.7452483,-1.00357,0.27163026,1.4532632,-1.8868471,-0.22236435,0.006670261,1.2452776,0.44008303,-0.059494495,-1.5059924,-0.41342428,0.018121287,-0.76644635,2.5028734,-0.46752477,-0.043286823,0.30770853,1.8284907,-0.93404424,djalma
16,1.9437737,0.065506816,-0.9617524,0.6070879,1.2040083,0.69932467,-0.74740434,-0.12383106,-0.19028834,1.0507697,-2.1442313,1.4431434,-0.46217787,0.84099805,-0.7453513,-0.07356973,0.7945702,0.18341364,0.3996741,-1.9408854,-1.5654428,-0.1023095,-0.9204667,0.47058532,1.0554444,0.22412899,0.9910939,0.69099087,0.2798099,0.41679117,1.7303717,-0.10503857,1.2132189,-0.75099933,-1.2520368,0.3829252,-0.19034158,0.19045547,1.7491739,0.8990172,0.8161154,0.44002,0.47354096,-1.0544926,0.57637006,1.4048204,-1.043381,0.012109334,-1.0600017,-0.82163405,-0.5544633,0.13836765,2.0895095,0.29453334,1.3991776,1.6538548,0.17897977,-1.9389298,2.1769009,-0.23981503,-0.43476665,-0.49013013,0.11191924,0.73383754,1.3512412,-1.0236863,-0.45058167,0.4070945,-1.1518147,-0.38602182,0.106220454,2.5500994,-1.1346593,0.694282,0.6571397,0.14154294,0.5881295,1.1238302,1.6361117,-0.09966789,-0.5705509,0.1769765,0.043783795,-0.73162293,0.9780431,-0.77611583,-0.7803354,-0.2208867,-0.2150096,0.24772336,-0.7625568,1.2641556,-0.9101147,-0.22012559,0.8479666,-2.1341863,0.019327808,-0.59674877,0.3944009,0.08127565,0.25887918,1.4977374,-0.78297025,-1.7387319,-1.6778399,1.087153,-1.8738133,-1.0837334,-1.1636778,-0.7606883,-0.1933363,2.9333553,-1.2534286,-1.1983273,0.83971053,1.7464731,-0.76959455,1.6471657,0.445992,0.8771538,0.5546802,-0.091797255,2.5265186,-0.481358,0.22264446,-0.39787775,1.7984065,-0.26808128,djalma
17,1.901019,-0.77639186,0.34021732,0.17405573,1.6192968,0.92929655,-0.37026757,-0.5434527,-0.08845995,0.7901595,-2.2804754,0.53715444,-0.3126585,0.5767772,-0.3825331,-0.11103349,0.9307524,0.09579982,-0.0044701993,-1.9912069,-1.4020737,0.29307246,-1.0550953,0.29875624,1.1694684,0.119848564,0.8267467,1.434114,0.50544035,0.5082217,1.7864835,0.0030856095,0.85019124,-0.16959849,-1.1995571,0.57040465,0.2890081,-0.5785523,1.5672743,0.5238695,0.4889045,0.17300062,1.1982508,-1.1048912,0.6813622,1.5833724,-0.73964685,-0.48122314,-1.6609179,-0.7077713,-0.64003515,-0.24782209,1.3369753,0.58951443,0.70435256,0.9945869,-0.3214555,-1.950916,1.5488791,-0.03733111,-0.52673596,-0.8646573,0.56095207,0.8813213,0.45651865,-0.14987445,-0.27592906,0.45467037,-0.45151982,-0.6054592,0.36950827,1.6200668,-0.937544,-0.12535685,0.82814443,1.0740916,0.39320734,0.4849947,1.9007618,0.98680556,-0.56556433,0.8286356,0.22378393,-0.27431908,0.66935456,-1.0568677,-0.012664866,-0.24507947,0.44442835,0.75022954,-1.0004176,1.0316647,-1.2318568,-0.09397564,0.8907445,-1.6653496,-1.2133518,-0.8821115,0.2653433,0.6438314,1.0660708,1.3176423,-1.091664,-1.712337,-2.0950563,1.6639318,-2.748403,-1.8627974,-1.181426,-0.9887517,-0.12810546,2.4152818,-1.2851332,-1.4695395,1.6529609,1.4247549,-1.113804,1.3056357,-0.15223187,0.29747677,0.69508946,-0.075730674,2.798451,-0.2069484,0.13623008,-0.085400306,2.4641116,-0.0066046454,djalma
18,1.1099923,-0.39097044,-0.21796632,0.28027317,1.2390859,0.7647909,0.32980388,-0.9655467,0.44625053,1.17559,-2.795118,0.18708903,-0.9938448,-0.047137048,-1.3043742,0.22913925,0.48191682,1.0110475,1.458138,-2.460557,-0.06388202,0.04584748,-1.6534606,-0.111603014,0.42629698,-0.05175832,1.3350395,-0.44838673,0.2505281,0.05123265,1.6602216,0.57705855,1.6859592,-0.8222405,-0.7169989,-0.61801094,-0.43305203,-0.34456867,1.0722941,0.054676123,0.5900859,-0.72402054,0.17909583,-1.0388777,0.32062864,0.96199954,-2.0395017,0.9987937,-1.592504,-0.07496478,-1.806414,0.2928734,0.87097216,2.4891977,1.7121829,0.9849823,-0.7105825,-2.3517838,0.40607244,-0.82193035,-1.357458,-1.3581059,0.8665456,1.1678013,0.34511828,0.10337944,-0.1423395,0.19751309,-0.84923875,-0.26834524,0.24177186,0.9058502,-0.43327218,0.5204925,0.17860094,-0.60688084,-0.09335955,0.31487024,1.646826,0.25358105,0.03219551,0.09903727,-0.271612,-1.2080488,1.6293015,-0.57611865,-1.3435261,-0.64141506,0.15495436,1.0515443,-1.1105459,1.1037222,-0.19062254,0.018989593,0.23232187,-1.6451831,-1.0962889,0.37128192,0.34509116,-0.17651488,0.06310247,1.860072,0.3578815,-0.8292221,-1.2875353,0.9415546,-2.2968817,-0.17850628,-1.799945,-1.4179789,-0.3905093,1.8039982,-1.356986,-0.704891,-0.6220049,0.8359332,-0.1134839,0.92124075,-0.63690674,0.6135325,0.1794275,0.36367315,2.400573,-0.21841228,-0.18217412,1.4023478,1.7366182,0.8555563,djalma
19,1.0369669,-0.6137756,-0.15274623,0.62816954,0.7008175,0.15237881,-0.18890992,-0.55439407,-0.7035159,0.8793587,-2.5312831,1.3643315,-0.36248285,0.77991366,-1.506611,-0.25506932,0.70768917,0.79774994,0.7035952,-1.9419041,-1.5943924,-0.30308515,-0.61852616,-0.010653764,0.6966541,0.13802563,1.3954352,0.3536106,0.3565485,-0.31156477,1.0736057,0.48359346,1.728778,-0.7875147,-1.9363328,0.22546557,-0.33334273,-0.11503958,0.9738044,-0.4436888,0.7624711,-0.5300867,-0.17716068,-0.35521284,0.79264534,0.6959498,-1.0845917,0.34444612,-1.5775243,-0.36404732,-0.49485934,0.15917194,1.4844451,0.72527915,1.5298561,1.5541583,-0.90811837,-1.4914134,1.7213281,-0.444021,-1.1035818,-1.5135791,0.20519154,0.48460156,0.9758677,-0.5622653,-0.44053948,0.15980607,-0.96171796,-0.20153223,-0.32816118,1.5602707,-1.0437059,0.97553414,0.74041384,-0.23254976,-0.07133706,0.5493321,1.9875054,-0.3549137,-0.13345301,0.3438954,-0.56745297,-0.5953543,1.4769689,0.05772806,-0.8903147,-0.5541996,-0.024398156,0.58403623,-1.0414954,1.2024099,-0.44556776,-0.39054075,0.28848135,-1.7319208,-0.40035614,-0.7237489,0.6499043,-0.3402535,-0.37976474,1.9878614,0.25776845,-1.9440186,-2.1272902,1.0260694,-1.8495152,-0.60864973,-1.4546694,-1.1215098,-0.890937,3.5986047,-1.2714993,-1.018667,0.6413163,1.7125365,-0.36319447,0.85589415,-0.81400216,0.841881,0.19465555,-0.19927163,2.4840975,0.036440782,0.015174679,0.67045695,2.1296246,0.43296304,djalma
20,0.15855113,-0.80753636,0.034987316,0.6682494,0.36407578,0.6712254,0.38658485,0.10965794,-0.7810849,0.8231998,-2.1393225,-0.6642315,-0.013065476,0.4418564,-1.9922304,-0.661336,0.024639312,0.14076035,0.098885685,-1.7279662,-1.5623573,-0.14188407,0.13063586,-0.070485465,-0.29753363,0.08761891,0.81416607,-0.38459843,-0.38264388,0.6941252,0.80332434,-0.37248886,0.8508374,0.41868925,-0.11028166,0.13640364,0.56806374,0.5931835,2.6110713,-0.7823689,1.2853819,0.16332568,0.4671653,-0.05023668,0.748455,0.6872449,-0.88654894,0.45209995,-1.7479312,-1.7030985,0.064570494,1.1149807,1.2496165,0.81816334,-0.50837487,1.8775995,-0.61045796,-1.6823109,0.16083108,-0.83563185,-0.25439426,-0.31172633,-0.9318444,1.0114778,0.5108097,-0.0399379,-0.27956504,-0.15402795,-0.39337564,0.32799855,1.2598828,2.021585,-1.494122,0.1624731,0.7933215,0.31299177,-0.46107852,0.9342074,1.5770241,-0.4705841,0.967288,0.47641978,0.3866599,0.2710352,0.79065955,-0.8858492,0.714871,-0.95959085,-1.8970225,-0.045783516,-1.8450258,0.6752814,-1.3873656,1.2557973,0.101312645,-0.8744036,0.35662356,-1.1273596,0.39005,0.33277872,-0.46792662,1.2756004,-1.213544,-0.16965778,-2.367207,2.1533751,-1.9908339,-2.2117777,-2.199849,-0.69370216,-0.046666905,2.1480544,-0.6297734,-0.97598433,-0.29668167,2.2312677,-1.2263638,-0.06266293,-2.1092575,-0.08268124,0.5348874,-0.5575057,1.9940515,0.30515507,-1.1396488,0.21424094,1.876043,-0.24507877,djalma
21,0.35324386,-0.6402935,0.09775307,0.76839054,0.46963015,0.61643696,0.46293926,0.035998926,-0.5720675,0.75695616,-2.4713805,-0.23849514,0.09304756,0.2488217,-1.7568661,-0.41308123,0.11772771,-0.20824063,0.23051758,-1.5534397,-1.3669794,-0.18970336,0.27510372,0.18917593,-0.3546913,0.07677114,0.91280746,-0.21878406,-0.61753637,0.5571004,0.63477874,-0.6054321,0.7147647,0.4403596,-0.43634632,0.15244478,0.3981224,0.29700038,2.7705746,-0.8545468,1.0556649,0.39885005,0.03062708,-0.34854576,0.5475078,1.3577297,-0.8004942,0.41885164,-2.237848,-1.1633017,-0.19531412,1.062219,1.4264272,0.72362787,-0.11309861,1.7061337,-0.6510881,-1.5184333,0.28133023,-0.95243937,-0.40516752,-0.64764,-0.5064539,0.83730334,0.40244406,-0.24708195,-0.3154022,-0.40765032,-0.4169946,0.2196611,1.330077,2.0679064,-1.3977787,0.37045753,0.3612736,0.39766634,-0.6175729,1.1698809,1.8442347,-0.5725436,0.6242871,-0.0381983,0.4311337,0.31007838,1.0582309,-1.0044447,1.0917292,-1.0472573,-1.7557665,0.021044957,-1.5243703,0.6532983,-1.2010947,1.4389459,0.11538776,-0.9690789,0.43272558,-0.9968616,-0.013906963,0.2524571,-0.3282442,1.6102853,-0.98211646,-0.31517223,-2.426051,1.8767952,-2.3023913,-2.0648265,-2.415349,-0.49137667,-0.044405468,2.327718,-0.35330683,-0.9428256,-0.20707002,2.4119215,-1.465725,0.14127925,-1.9133868,-0.2804927,0.30029646,-0.5222701,1.8885249,0.2217285,-1.0467829,-0.029616408,1.8969419,-0.46959847,djalma
22,1.0187602,-0.6588235,-0.78369486,0.88053846,1.6405156,0.6071841,0.0871713,-0.35562384,-0.17019176,1.127044,-2.2965488,1.016591,-0.6245858,0.3307673,-0.2689687,0.26219076,1.0480009,0.29460007,-0.14258553,-1.8748382,-0.87899005,-0.25662255,-0.58367854,0.47016284,0.7670559,0.44707826,0.7418182,0.7515187,-0.102629066,0.061499305,1.5278814,0.034441195,0.82361454,-0.7380943,-1.0097989,0.6608323,-1.0851538,-0.40239063,0.5752107,-0.33753467,0.1178571,0.07819063,0.00506185,-0.8742209,0.92895466,0.86541426,-1.1826373,0.40019134,-1.4272532,-0.16005604,-0.18849908,-0.06975141,1.3392875,0.08932685,1.3438209,1.7475582,-0.531624,-2.6052747,1.9993861,-0.15791208,-1.0708708,-0.2385468,0.6407722,0.8469647,1.052105,-0.96059185,-0.3198013,0.30403715,-0.87611383,0.3581576,0.28924337,1.896873,-0.39308414,0.25402158,0.90295607,-0.03808358,0.009298846,0.69538575,0.60380954,0.08825086,-0.9064437,0.3074453,-1.3305151,-0.6649639,1.4119785,-1.042818,-0.76311386,-0.95981693,0.6325697,0.2546405,-0.081548594,1.2422563,-0.77471304,0.41222888,0.14911054,-1.5036373,0.14012016,-0.042535834,0.31237942,0.3460454,0.6700962,1.079638,-0.30581656,-2.1176205,-0.9917465,0.39526582,-1.7725502,-1.1265984,-0.70037854,-0.21893251,-0.8014213,3.360226,-0.9113587,-0.6373945,1.0774466,1.2863575,-0.46629217,1.3460364,-0.7688231,0.6737641,1.2109326,-0.35789627,2.5349722,-0.012080332,0.028980128,-0.5918193,1.7476873,-0.42429352,djalma
23,1.7050319,-0.47400624,0.29595393,-0.12676743,2.0096219,0.65475464,-0.59627503,-0.22142985,-0.07269582,0.39597887,-1.9207933,0.89905626,-0.319789,0.66121745,-0.7050047,0.065911554,0.08151166,0.20353408,0.091080666,-2.3849537,-1.6608346,0.44568184,-1.2840405,0.21885315,0.5352418,0.30690375,0.8693565,0.8544509,0.2905407,0.21569747,1.6543776,0.059203364,1.5362048,-0.86707324,-1.316363,0.68421143,0.029737998,0.0059249923,1.8855877,1.025948,0.7540857,0.0036474653,0.63497984,-0.80971843,-0.18195961,1.363263,-1.6410794,-0.227151,-1.6366242,-0.94515944,-0.44948798,-0.026712574,1.6359212,0.4974281,1.5593197,1.4661299,0.22715892,-2.2759895,1.3526993,-0.45333967,-0.73479354,-1.0040138,0.0776353,0.9794559,0.49678603,-0.7308321,-0.5394764,0.0001648697,-1.0289367,-0.68205273,-0.17939004,2.0068047,-1.1514066,0.31352186,0.94493294,0.8793105,-0.3043454,1.2115678,1.5392212,0.4837008,-0.22690493,0.28578892,-0.513996,-0.21257935,1.1619922,-1.2210008,-0.58219415,0.35080242,0.2720446,0.57503045,-0.7686918,1.2038751,-0.75303,-0.5101481,0.69034404,-1.5132096,-0.85983044,-1.2312632,0.5611918,-0.77047503,0.37448,0.917005,-1.265525,-2.2605443,-1.233956,0.82782817,-2.0632806,-1.7252963,-0.62134737,-0.89085674,0.29696727,2.331965,-1.3303133,-1.0853398,1.1902802,1.8326018,-0.64556026,1.4533563,0.10062808,0.8855889,-0.115526214,-0.32221234,2.6848872,-0.16287638,0.40732497,-0.06601376,1.6658138,-0.03461413,djalma
24,1.6260432,0.061324224,-0.23092753,-0.039001796,1.5839201,0.5798183,-0.7452603,0.077627,0.41024238,0.63818306,-2.1455317,0.7286663,-0.24897522,0.5198251,-0.7516254,0.41022342,0.08334455,0.61081165,0.52440286,-2.5312078,-1.277718,1.0156434,-1.0257125,0.48036826,0.9832672,0.11436041,0.85270774,0.91002303,0.43905467,-0.26336712,1.0486168,-0.0641993,1.4582852,-0.72693086,-0.9352065,0.19999723,0.4611609,-0.7872235,1.4300287,-0.041119114,0.60364395,-0.82623804,0.5681293,-0.8318495,-0.1888632,1.5172546,-1.4394549,-0.9818274,-2.19144,-0.4139246,-1.0977641,0.12825209,0.96531105,1.3719336,1.1816964,1.7128475,-0.18649845,-2.3961265,1.232649,-0.79752237,-0.62793225,-1.0088344,1.228432,0.85195434,0.62673366,-0.78924996,-0.5861912,-0.2522338,-1.4685618,-0.96356356,0.3069986,1.7700626,-1.003164,0.29372764,0.9579106,0.12802467,0.085394606,1.0798544,2.1526146,0.21285264,0.17375433,0.24941406,-0.38840413,-0.30633962,1.3295327,-1.4395531,-1.1521026,-0.14459333,0.6546296,0.07424972,-0.8749811,0.40527123,-0.8763572,-0.6370918,0.45580193,-1.7723333,-0.92923456,-0.99881077,0.6309423,-0.8121141,0.08560413,1.9150723,-0.29680008,-1.6355003,-1.3699728,1.3391473,-2.2366164,-1.3138667,-1.1372772,-0.6676343,0.28563997,2.4602504,-0.81297207,-0.79788774,0.9342436,1.0830715,-0.14986338,1.1855317,-0.35144943,0.8127658,-0.1905943,0.16789548,3.1393476,0.2074291,0.1919253,0.71209097,2.0349255,0.1927156,djalma
25,1.1515121,-0.32540625,0.09942182,0.17369595,1.3064245,0.58831924,-0.6546452,-0.47426426,0.3305781,0.6916141,-2.5459063,0.34952903,-0.43457276,0.6564952,-0.7879076,0.6079981,-0.10256836,0.6465186,0.3351866,-2.5595882,-1.3610148,1.0886887,-1.1500156,0.6279961,1.0542772,0.26064432,1.3631783,0.60087794,0.47171056,-0.14041473,1.0300536,-0.13776961,1.376956,-0.47204122,-0.9938327,0.4676631,0.2511599,-0.6697435,1.608243,0.17103437,0.7528612,-0.9055802,0.5501938,-0.6480218,-0.031202203,1.596468,-1.6905392,-0.81782424,-2.135573,-0.7877209,-0.9033183,-0.097295135,0.99613947,1.4916782,1.1716871,1.4433818,-0.17925993,-2.441005,0.94700533,-0.8190195,-0.5867031,-1.0865984,0.7351593,0.9679953,0.55489445,-0.40403175,-0.34553882,-0.35415107,-1.3486835,-0.9097618,0.26483458,1.8470117,-0.704547,0.19651873,1.0538769,0.24983853,0.011881918,1.3272798,2.1366503,0.62387264,-0.17464697,0.44817197,-0.28223002,0.14098372,1.2358963,-1.23378,-0.83076364,-0.066418394,0.31581727,0.18039922,-0.45872685,0.5568796,-0.63497984,-0.35682234,0.37364697,-1.6516047,-0.8602738,-0.70042473,0.820804,-0.71316576,0.0037430897,1.710186,-0.41814733,-1.236349,-1.2529995,1.0072771,-2.6526303,-1.0145286,-1.3698757,-0.9542245,0.47504577,1.9761611,-0.7105192,-0.7623509,0.73296165,1.3546047,-0.035864495,1.5301312,-0.6066968,0.7825475,0.08308816,-0.00066135265,2.9184325,-0.088331856,-0.057924785,0.6930416,1.9362075,0.14222208,djalma
