True,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,target
10,-0.52067685,0.047057018,-1.3910955,0.90703046,-1.0303122,1.2496042,0.5455314,1.0025082,0.78513885,-1.5401225,-1.3922535,0.5901251,1.1772051,0.9762969,0.64772165,1.1703433,0.023684103,0.51756084,0.07145749,-0.516206,-1.2060769,-0.730474,0.6031432,-1.2589937,1.3059479,-0.6093846,-0.15374872,0.33050433,-2.4841552,-0.16792487,0.33243662,-1.8577834,0.7683764,-0.19102365,-0.65014654,-1.0851921,-0.047978397,1.0792254,0.4651346,-0.29549173,-0.33527866,1.2229056,-1.0225567,-1.492223,1.045753,0.08418994,-0.41460603,1.2080405,0.76358384,0.6838337,-0.3857783,1.3322983,0.71935016,-0.24755591,2.4863977,0.5598002,1.3363743,0.053263824,1.754564,0.8892829,1.8399506,2.0374103,0.8815907,1.1392273,2.040324,-1.2923932,-0.80846864,-0.28937408,-2.343693,0.4143146,0.16802,2.080659,-0.9978505,-0.43197662,-0.52494544,-0.36268112,-2.2281673,0.592717,1.1658543,-0.382778,-0.7677532,0.30822906,0.706201,0.2877293,0.8115132,-0.6657612,0.11526428,-0.12346865,-1.5716354,-1.4794228,0.8063936,-0.38994062,-0.17609395,0.5754601,-0.9694716,0.3477699,0.09670694,1.2495348,-0.01957069,1.0013541,1.2681259,-0.13524565,-0.7321553,0.6563797,-0.023111954,-0.13850828,-2.6694202,0.7630969,-0.91208625,0.538119,-1.2170122,0.03340454,0.60378075,-0.13796355,-1.7598453,-0.292089,-0.10112667,0.45358202,-0.2327393,-0.22757334,2.0883737,0.5391065,-0.0115593225,-0.5324069,-0.43714166,-1.0774124,-0.4938796,-2.4201734,arthur
11,-0.56912136,-0.6174573,-1.992404,0.18410406,-0.24799846,0.97063076,0.3705625,0.08926354,-0.21297306,0.027103812,-0.38959128,0.57115245,0.3357858,0.44845644,-0.74671364,0.36335725,-0.27150473,0.067151025,-0.04602503,-0.32942176,-0.5159539,-0.95255053,-0.41352743,-1.2369231,1.3808111,0.4705669,0.8117609,0.50320387,-1.8513595,-0.51344323,0.25547504,0.46397492,1.2691746,-0.92141813,-0.9603367,0.8152881,1.6595213,-0.5275078,0.23157719,-1.6666126,1.2953038,1.2738813,-1.2131943,-1.8118312,0.051450364,-1.611657,-1.0499954,1.5402526,-0.8143465,-0.54347265,1.9584445,0.94023156,0.21688616,0.3959295,0.7557894,1.7650043,0.4408451,-0.95791584,1.1638199,-0.34173945,1.1046501,0.7242945,1.0982254,1.5173403,2.2709885,-1.2758186,0.14458752,0.40826872,-0.81871486,0.12529919,0.5549696,1.408552,-1.3978214,0.12768674,0.97522753,-0.8324643,-0.39557165,0.9635633,0.7166142,-0.9297186,-1.1242193,1.5206722,-0.08772679,0.22331226,-0.5995855,0.62828183,0.48319298,0.23251294,-0.0887832,-0.08231598,-0.8946356,-0.90481365,0.8472014,1.2094811,-0.33139372,0.31149936,1.7045,-1.2404678,1.0915587,2.3174226,0.07548157,1.1956141,-0.08273789,-1.3741678,-0.98328376,-0.30010784,-1.8231755,0.1197575,0.7214208,0.6938185,-1.898482,1.1467272,0.9434273,-0.69445485,0.21397424,0.97217,-0.49769437,1.4420376,-0.8495155,-0.18977557,0.16413537,0.21753998,2.1630208,0.4960086,0.4795003,0.5264859,0.7718412,-0.6557322,arthur
12,-0.40947908,0.75238824,-2.2489052,1.1626011,-0.16486044,1.5829121,0.33514205,0.27503985,0.57971835,-1.6737497,-0.8248745,1.608921,1.432868,0.61265755,0.9164239,-0.4867748,0.05834508,1.0031955,0.08526273,1.0479785,-1.8800912,-0.09153313,-0.11820801,-1.407468,0.20714098,-1.415573,0.99692917,0.21082604,-4.24147,-1.4088402,-0.2771446,-1.0786043,0.2920889,-1.2918271,-1.6812445,0.1343403,1.0928239,-0.8669418,1.0876397,-0.29373828,-0.011659034,0.69085747,-0.770617,-0.81047183,0.3378427,-0.5024289,-0.7165698,-0.033816442,1.0607574,1.1011814,-0.22613116,0.44752705,1.0765839,-0.053606287,2.7220538,0.23436375,-0.42496827,0.13230637,1.0395875,-0.03550341,0.8373904,0.9663754,1.9665303,0.3395858,2.6829336,-1.1076682,-0.8139829,0.07340284,-2.2634559,-0.13271984,-1.1064448,2.9263551,-0.8981756,-1.0738293,-0.9536705,-0.585168,-2.2315392,0.16876581,0.9611216,0.44790244,-0.9284913,1.1098368,0.6746235,1.7534128,0.10555867,0.429518,-0.49063462,0.8062299,-1.051596,-1.6450102,1.7186978,-0.90225565,-1.0778209,0.20804816,-1.3512518,-0.44818488,0.39756668,-0.61396325,1.0039713,1.6119223,0.76290435,0.7458886,0.08463287,0.03716723,-0.8760255,-1.5018792,-1.5906152,0.1263422,-0.17365447,-0.59439945,-0.67904466,-0.00033127517,1.2310708,0.78271437,-0.89294076,0.07998258,-0.7697389,2.4950025,1.5630127,1.5228484,-0.57016885,0.5325806,1.5443183,-0.9014939,-1.1275834,-0.59133357,0.53667057,-1.2880592,arthur
13,-0.4377667,-0.7760657,-1.4670402,0.70235455,-0.71130973,1.3793892,0.47965664,0.45092246,-0.5527411,-0.9340426,-0.25887385,1.3723471,0.39105177,-0.35770488,0.10229445,-0.7693836,-0.65033174,0.6931157,-0.7134814,0.72146195,-0.932534,-0.7261013,-0.64726627,-1.9602691,0.3965409,-1.1126236,1.5675223,0.63379145,-3.3184874,-0.30434045,0.08978877,0.9356368,0.53872955,-0.9749295,-2.0719118,-0.97117656,0.07955149,-1.0882355,1.2421846,-1.007909,-0.20843898,0.0841142,-1.3056515,-0.86603135,0.68661857,-1.3154016,0.038890477,0.8852869,0.83683896,0.9598923,-0.018193364,0.21198058,1.888867,0.2706341,2.6678436,0.24207973,-0.79329306,-0.007478211,0.228829,1.0158674,0.10906453,-0.05280888,1.1762844,0.3630674,3.456958,-1.5469526,-0.96280766,0.45981365,-2.392756,0.17117952,-1.233842,2.2360442,-1.2820812,-0.16860393,-0.25802618,-1.1172192,-1.79044,0.2624833,1.3924229,1.2968366,-0.9369176,0.054109596,0.75552523,1.0249248,0.6302039,0.7397944,-0.7717957,0.09685621,-0.466718,-1.8173342,0.94235647,-0.34623566,-1.8546501,0.07392284,0.41206774,-0.26673743,-0.25730574,-0.78832626,1.1464775,0.09839791,1.337357,0.09840611,-0.22661832,-0.0382199,-1.2892094,-0.6864922,-1.0227716,-0.9869412,0.14406547,-0.75350314,-0.9888952,-0.049035512,0.33183378,-0.13423622,-0.11098116,0.26137093,-0.81057763,2.5697176,0.63701713,1.4844531,0.08055133,0.16031054,1.6869274,0.3781469,-1.5548916,0.051050715,0.009189721,-0.0019528717,arthur
14,-0.19038245,1.2005213,-2.3992593,0.12857038,-0.6735414,1.3703517,0.96117616,0.7437765,-0.051717017,-0.48790896,-0.055025294,1.2249452,-0.255049,-0.4430705,0.22809197,0.13879488,-0.05795075,1.074776,0.40119046,0.3396168,0.35658476,-2.2262647,-0.25665203,-1.6596612,0.5716797,-0.8059252,0.21329838,0.23768294,-3.5876372,-0.9771973,0.14567089,0.21050714,0.16737863,0.24020126,-1.3858485,-0.90660644,-0.51917475,-1.1718824,1.1827879,-0.97421765,-0.14962126,0.73301864,-0.7513348,-0.2940801,0.7632377,-0.38342413,-0.8056948,1.5629649,0.9409142,0.23769483,-0.0087344125,1.4547163,1.163061,0.8569444,3.024117,0.44806156,-0.7222565,-0.5343386,1.6832939,0.66032004,0.7054923,1.4387594,1.3618748,0.53494096,3.8427837,-1.6014446,-1.3410014,-0.050960068,-1.8924121,0.52555895,-0.83314806,2.1092284,-1.3989122,-0.57638687,-0.60725063,-0.6855057,-1.5532062,0.39110264,1.0868447,-0.021178804,-0.2779754,0.7335957,0.4424698,-0.8795843,0.80618685,0.26525232,-2.333699,-0.14773755,-0.76205134,-1.0447032,0.7157067,-0.18454799,-1.1149175,1.0992354,-0.18702033,-0.61249024,0.3432279,-0.7875687,0.6208257,1.789398,0.9460236,-0.120836034,-0.45047575,0.8482187,-2.059147,-0.26463217,-1.3750459,1.1011156,-1.341659,0.17704715,-1.4390767,0.55143166,0.22739486,-0.31922805,-0.80262214,0.4800528,-0.20093893,1.0736337,0.74236375,0.55994403,1.0545055,0.86136174,1.6384041,-0.72727764,-1.4458787,-1.12402,0.8020121,-1.5747749,arthur
15,0.22039895,-0.018123556,-1.5812896,0.09886939,-0.9214436,1.6869248,1.1205938,0.823816,-0.48899737,-1.0013669,-0.45023012,1.2534196,0.5081757,0.80752766,-0.5804703,-1.434154,-1.2075205,0.23758794,-0.41744357,0.9753634,-0.38371843,-0.61823565,0.10472918,-2.0881703,0.96188015,-0.8879724,1.1695226,-0.063820675,-3.4724717,-1.0145413,-0.25811437,0.9595981,0.25926387,-0.89613545,-2.0231884,-1.4727869,0.2425079,-0.849328,1.5699401,-1.2816099,-0.94600403,0.09294098,-1.8261553,-1.5171804,0.34548172,-1.2018877,-0.4936142,0.9085187,0.551179,0.7141844,-0.38192868,0.8588221,1.6606275,-0.88198775,2.3528838,0.44129205,0.28071415,0.0033967793,0.96107227,0.49404225,0.03523484,0.7677886,1.0674156,0.050217584,2.7675185,-1.7859097,-0.53846145,0.27257532,-2.1118176,0.005665258,-1.3300649,2.399338,-1.6899686,-0.14227048,-0.64415866,-1.029909,-2.0553882,-0.29037398,0.944799,0.20219229,-0.10972711,0.25031936,0.26259488,0.8161679,1.3342211,0.97003067,-0.85821223,0.25132686,-0.31492838,-1.2257998,0.815884,-0.71784186,-1.4176923,0.21145472,-0.041649178,0.6666833,0.35850316,-0.65694773,1.7517891,-0.055520207,0.72186255,-0.7359345,0.3659498,-0.8513597,-1.4729255,-0.8950016,-0.63981986,0.071846426,0.52097696,-0.55524236,-0.893511,-0.16471317,0.3375955,-0.045272313,0.28526983,0.7319478,-0.64986527,2.670768,0.8927233,1.6956038,0.39585477,0.763394,0.4684685,0.6150133,-1.157879,-0.17297491,-0.58142614,-1.0484221,arthur
16,-0.90000975,0.7842791,-1.6470044,0.19921246,-1.2391824,1.3494935,1.0372628,0.09290503,-0.07198101,-1.663603,0.48949283,1.4331375,-0.08412436,0.009125233,0.45230407,-0.20277421,0.26064768,1.8952723,-0.36661005,0.58799344,-0.7284697,-1.9301815,0.0690414,-1.2769194,0.3194505,-0.90926546,-0.21792717,-0.035028733,-2.997119,-1.329622,-0.029252715,-0.43731517,0.7254889,-0.40237698,-0.5082732,-0.78805536,-0.40981892,-0.3584866,1.3335993,0.38295415,-0.5631377,0.62936693,-0.94953215,-0.57754254,0.9815371,-1.2440021,-1.1031138,1.4969221,1.6138784,0.22428624,0.7570342,0.23399214,1.6220436,0.019972041,2.850269,1.1917644,0.104741186,-0.22814772,0.32608306,1.2169315,1.1047938,1.390581,0.7980779,0.142228,2.8763819,-0.96179825,-0.62011224,0.25064728,-0.87790585,-0.35655198,-1.4968305,2.4701881,-0.7385472,-1.1449183,-0.055709135,-1.1821645,-1.8313227,-0.28198734,0.7873832,0.029747427,-0.3699728,0.5016912,-0.52281624,-0.6666535,0.30189875,1.1248838,-1.3434852,0.48728144,-0.11664496,-0.2586767,0.9838474,0.6408018,-0.6833778,0.8486917,-0.7003757,0.31767347,0.42734537,-0.76776844,0.35981828,1.3844085,1.5755097,-0.25735733,0.040617667,0.5361854,-0.14115049,-1.6927359,-1.119641,-0.35893196,-0.5905517,-0.8074187,-0.9334044,0.8999105,0.12133822,-0.27897272,-1.4394653,-0.06691326,-0.54125845,2.4622972,1.7027475,1.473188,-0.75991595,0.4190328,1.5966883,-0.80014795,-1.3831071,0.1577726,0.015831685,-1.3699925,arthur
17,-0.08442971,0.17408216,-1.6014686,0.9186518,-0.12240208,1.6744059,1.2949208,-0.21563941,0.40809104,-1.2337624,-0.8630797,1.1155958,-0.049822994,0.5367341,-0.4716861,-0.90521044,0.3671925,1.5577319,0.07464267,0.52405405,-0.7257116,-1.9443138,0.5912901,-2.2429957,0.913003,-0.032210484,0.7076688,-0.33962134,-3.6289315,-0.95230556,0.44494197,-0.27701977,0.29173326,-1.34063,-0.92275006,-0.61933225,0.028681595,-0.13791502,1.3591828,0.70818067,-0.5526808,0.27231017,-0.41955265,-1.0876236,1.6934465,-1.0775727,-1.4908813,1.9079101,1.128267,-0.2540452,0.36620414,0.75353324,1.1026127,0.11907274,2.641644,0.41933018,0.4511309,0.1435308,1.1323853,0.76976067,1.0469754,0.6542664,1.4019668,-0.062682316,2.154438,-1.2311668,-0.6565421,0.6198816,-1.7461921,0.43084678,-1.1205145,2.4396076,-1.0578946,-0.60355127,-0.26723722,-1.3053524,-1.3222687,0.044440795,0.69087875,-0.21871273,-0.4154516,1.0676671,0.322899,-0.3967453,-0.8610154,1.2024987,-1.2090182,-0.6779399,-0.4683107,-0.8462056,0.503029,-0.32659814,-0.8360448,0.11285402,-1.2063154,-0.013188144,0.116622716,-0.49589348,0.5168229,1.7386553,1.1941513,0.089283146,0.008098684,-0.32019708,-1.1230526,-1.3741375,-1.7024112,-0.40755308,-0.26766598,-0.6084776,-1.5898713,0.9885502,0.6335527,-0.51372933,-0.52545774,0.43148276,-1.2865202,2.3283594,1.1540266,0.981956,-0.057108484,0.30951905,1.5908151,-0.6587758,-1.1527303,0.08223299,0.73112845,-1.1503196,arthur
18,-1.0911281,-0.018102415,-1.2877553,0.6602587,-0.90145814,0.92884856,0.8249498,0.72144866,-0.06125448,-1.2648653,0.5168058,1.0430368,0.8157538,-0.161657,0.53006077,-0.98604935,-0.16841581,2.3010604,-0.25910172,1.1770636,-0.7207383,-2.0271091,-0.3674825,-1.6072706,-0.119050264,-0.70045763,0.2229002,0.36549023,-3.4656613,-1.9176817,-0.14277704,-0.34038407,0.2295011,-1.1750515,-1.0156065,-0.41122797,-0.19125226,-1.226306,1.3163776,-0.15337427,-0.42005822,0.3260932,-0.47532132,-0.7962939,0.70560896,-1.033725,-0.881968,1.0619462,1.8675737,-0.20544642,0.28028804,0.7234593,0.9374819,0.43482402,3.0540044,0.4316894,-0.41020367,0.119358435,0.8037934,1.2000723,0.85489035,1.037251,1.769563,0.111198366,3.090109,-0.39287072,-0.5899698,0.08011501,-0.9790405,0.51955426,-1.6101152,2.446252,-0.8040194,-0.8353641,-0.45080742,-1.0138658,-2.390994,-0.32493564,0.7855907,1.0034708,-0.24065003,0.30550116,0.18155997,-0.3310402,0.32362977,0.92706656,-2.4766796,0.6243583,-0.2866106,-0.53592885,1.5455968,0.2766163,-1.5524751,1.1408601,-1.6028987,0.28393656,-0.051901333,-0.6454489,1.2321877,1.1778196,1.0978942,-0.17357618,0.7141445,0.61199874,-0.5353807,-0.82701355,-0.882243,-0.04173144,-0.712517,-0.4382781,-0.4812369,0.5575587,0.0016561821,-0.25768083,-0.5021118,0.103561044,-0.35966158,1.9934785,1.7228094,1.233527,-0.5551183,0.39257902,1.1268809,-0.89349014,-2.1533742,0.057762317,0.36421606,-1.5171261,arthur
19,-0.9034182,0.88012826,-1.7028217,0.19760752,-1.1084481,1.3276366,0.9276138,0.22750087,-0.007597111,-1.469431,0.5527371,1.4072274,0.15446216,-0.08810062,0.54378146,-0.635791,0.38473988,1.7251571,-0.1397533,0.45518923,-0.72127473,-1.9786572,-0.26071844,-1.0328685,0.06955308,-1.2066995,-0.70625734,-0.07970135,-2.9613926,-1.6205187,0.2859083,-0.8610872,0.7887492,-0.64423734,-0.36903235,-0.72532845,-0.39855576,-0.21436596,1.7287545,0.23781563,-0.5112424,0.74365973,-1.2321986,-0.63432366,0.4301393,-1.0225394,-0.9949109,1.3513701,1.5879077,0.027178684,0.41662955,0.59584785,1.3985599,-0.16137108,2.885524,1.4885268,0.26509342,-0.42056745,0.5595291,1.1808155,1.1016923,1.0684407,1.0794648,-0.101630494,3.0323305,-1.0082883,-0.57769424,0.301061,-0.9392281,-0.2297294,-1.4963017,2.459118,-1.2046489,-1.4672234,-0.0843838,-0.98231035,-2.002895,-0.28848428,0.3914921,0.1990862,-0.01178243,0.12623379,-0.46350417,-0.7261929,0.31827205,1.1457201,-1.9082137,0.65289766,-0.43251112,-0.28022233,1.3020962,0.35190815,-0.8726328,0.9092587,-0.93617,0.27117082,0.33754006,-0.808676,0.7231819,1.4145961,1.1581703,0.08057097,0.17953122,0.4788269,-0.28323844,-1.4044286,-1.0446088,-0.44022766,-0.5280441,-0.8626164,-1.0783517,0.97604567,-0.14668109,-0.36580458,-1.3975924,-0.232787,-0.47682855,2.1979966,1.7778522,1.7394639,-0.9511931,0.43956882,1.5506959,-1.0680532,-1.3969249,0.14327365,-0.036106758,-1.4500989,arthur
20,-0.60734963,0.46986637,-1.2292298,0.3501541,-0.75063926,1.5506784,0.9279085,0.4162653,0.17116407,-1.4576442,-0.511125,1.5619937,0.35578698,0.6328237,0.6402606,-0.8504546,-0.12071501,1.9441823,0.1568461,0.7242032,-0.8109937,-1.6480712,-0.10830107,-1.784202,0.3131699,-0.59974384,-0.32265437,0.020691209,-3.6240385,-1.6221812,0.70570874,-0.81351376,0.24381167,-0.7381543,-0.8767167,-0.55503845,-0.17276646,-0.9805953,1.2085669,0.19125055,-0.9281225,0.22637807,-0.3170834,-0.7751457,1.0477614,-0.4403939,-1.1306322,1.4016918,1.1068356,0.08923952,0.11910671,0.59083116,1.0433189,0.21604753,2.8489454,0.21420142,-0.2755072,0.35087982,1.0025234,0.68103564,0.78727007,1.3974305,1.1833023,0.12949002,2.7440958,-1.3303173,-0.87357515,-0.036858987,-1.4507,0.25605297,-0.8934841,2.1086884,-0.82805485,-1.0689944,-0.84344095,-0.89665616,-1.7932321,-0.37599167,0.77709603,0.61099696,-0.036039658,0.25603443,0.15098284,-0.36098662,0.11437106,0.3519808,-1.7602088,0.5882953,-0.13965553,-0.9206167,1.0083026,-0.36572483,-1.5261195,0.36152878,-1.222356,0.21184312,0.009090608,-0.3302978,1.3666365,1.5825325,1.3638265,0.08687165,0.26521683,0.27982938,-1.1938815,-0.97806585,-0.96351933,-0.18929535,-0.27858752,-0.9018616,-1.2273958,0.6842809,0.18816203,-0.5407821,-0.31626004,0.16847143,-0.1712948,2.3072777,1.583352,0.9609513,-0.2897089,0.562289,1.4483931,-0.59879327,-1.2112583,-0.39742202,0.44188103,-1.1985565,arthur
21,0.1385936,0.08220476,-1.9421028,0.15412512,-0.21184371,0.33343315,0.7509098,0.3591153,-0.1494779,-0.43090615,0.222285,1.3112686,2.5459707,-0.40214357,1.1617439,-1.0634449,-0.9580697,1.4652697,0.4318365,1.0303923,0.034249976,-1.5597508,-0.7196602,-1.9890927,0.3733408,-0.7020656,0.9664,0.88477784,-3.2321625,-1.8903869,-0.098105356,0.3930497,0.8404874,-1.2029096,-1.5233815,-0.4149046,-0.32138437,-1.2054485,1.0321684,-1.1517295,-0.1770207,1.0297964,-0.3232172,-1.143513,0.118411176,-1.1501529,-1.0407785,0.9065994,1.8268725,0.24951667,-0.78245384,0.59564227,-0.22289693,1.1854211,3.3072462,-0.5122051,-1.16547,0.62620866,1.3682363,0.11762657,-0.12081921,0.76128507,1.7808622,-0.4158707,2.3800602,-1.0474651,-1.9033146,-0.7644809,-1.4825314,0.6599922,-1.5957409,1.479545,-1.0135037,-0.767509,-1.5202239,-1.4946742,-2.2591388,-0.63188565,1.4156891,0.72325414,0.44973248,0.011603499,1.0783653,0.24453074,0.86819345,1.0576369,-1.9369421,1.2379853,0.18148746,-1.1651845,1.3789537,0.29988584,-1.3310484,0.28156525,-0.9501314,0.46845415,-0.69435585,-1.5699519,1.1920955,0.6132711,0.28940493,0.5240602,1.0241586,-0.30760238,-0.8910794,-0.17004181,0.30951193,0.59621274,-0.0021143965,0.09209878,-0.45412144,-0.7369025,-1.1957617,0.2637496,0.3116395,0.44056806,-0.22117752,1.4876924,2.0269234,0.47542933,-0.3779921,1.4810582,1.4444101,-0.37462234,-1.2040592,-0.20443314,0.81240755,-1.077992,arthur
22,0.022430774,0.22179246,-1.7388281,0.88335276,-0.37430766,1.5202389,1.0699332,1.0122921,0.49846885,-1.6504198,-0.3248081,0.8996214,-0.42151326,0.6012871,-0.23280123,-0.82747346,0.5055089,2.4705863,0.3886788,0.814813,-0.15360095,-1.2499286,0.060764603,-1.9836186,0.6620759,-0.7606809,-0.47911432,-0.9867393,-3.258971,-1.1718744,0.75978744,-0.028038967,0.5238593,-0.43154135,-0.4683008,-0.8362585,0.41545886,-0.5212562,0.954231,0.19590057,-0.544888,0.82686144,-0.08882381,-1.1353421,0.8916308,-0.6691236,-1.2440406,1.6091757,1.1336175,1.2403744,-0.20041166,0.8106995,1.377497,0.49781534,3.2536511,0.2562939,-0.58893555,-0.08794856,0.95220226,0.3108068,0.70709157,0.9474513,1.9086477,0.15906635,2.425222,-0.76997167,-0.9210236,0.886665,-2.0301087,0.60985863,-0.49621528,1.7470349,-0.7749384,-0.99793667,-0.88837296,-1.7244518,-1.6956179,-0.47723508,0.3326627,0.43530256,-0.0228245,0.06841947,0.0620567,-0.3301596,0.38278338,1.027,-2.2121,-0.035215195,0.00055843964,-0.8845288,0.7243136,0.43680608,-1.8135759,0.5491459,-1.6065289,-0.26947528,0.25422803,-0.5089709,0.52634853,1.4847804,1.1072552,0.38620567,0.14414613,-0.081269525,-1.0977248,-0.9223513,-0.9216437,-0.369834,-0.8755801,-0.3099886,-1.3938444,0.7863193,0.87549734,-0.49465185,-0.88007903,-0.913702,-0.72485626,1.3149066,1.5873213,0.4272017,-0.66985065,0.3074806,1.7019423,-0.8551727,-1.4181926,-0.0042522177,0.36365125,-0.6889394,arthur
23,-0.6955923,0.1713765,-1.5037545,0.8409296,-0.42688876,1.1909245,0.5159241,0.67303985,-0.053214498,-1.211071,-0.6251982,1.6118575,0.0025546923,0.89087427,0.6420531,-0.8750022,0.00068128854,2.0234084,0.08671015,0.7369303,-0.71702564,-1.8359287,-0.18834925,-1.856211,0.39610556,-0.6615348,-0.28937793,-0.15396623,-3.3658311,-1.5660996,1.0503381,-0.89080393,0.5354847,-0.98142064,-1.0866089,-0.4923973,-0.23593682,-0.8352371,0.80743057,0.14382876,-0.8156669,0.21915409,-0.111963496,-0.89211833,1.1187068,-0.4902396,-1.0185473,1.5642809,0.9121997,0.2087974,-0.1621733,0.8457429,1.3552213,0.1428738,3.0524697,0.16031708,0.06423257,0.34682122,1.7029846,0.7328024,0.7975441,1.3813531,1.2731596,0.23779033,2.6040282,-1.4325236,-0.72839737,-0.017924838,-1.9397199,0.5259831,-0.8671045,1.6339995,-1.0972944,-0.82721555,-0.6927614,-0.9104713,-1.4172565,-0.19932619,0.52500516,0.47585213,-0.040995035,0.18103996,0.0045930594,-0.5389628,0.32055327,0.55232567,-2.382431,0.77854884,-0.06858713,-1.1120831,0.8000905,-0.33343044,-1.3788017,0.31672713,-1.3605607,-0.3065479,0.007834334,-0.27373782,1.3909328,1.6546427,0.99280804,-0.09875776,0.41623327,0.12430032,-0.81622607,-1.0727384,-0.66688627,0.14224806,-0.23516393,-0.29473755,-1.446292,1.0355064,0.09839453,-0.4460822,-0.5566979,-0.4117901,-0.21342045,2.013608,1.42354,0.8765013,0.04180062,0.3259879,1.1168159,-0.7351659,-0.90384656,-0.41385886,0.5598787,-0.899545,arthur
24,0.35772932,0.00013715029,-1.8083961,-0.49660876,-0.7263905,1.9966753,-0.0121493,1.1753048,0.26515695,-1.164509,-1.1757598,1.4743329,-0.7163131,0.38949615,-1.0588907,-1.4051479,-0.53674924,1.1246555,0.6035772,0.30511463,0.17545044,-1.3477657,0.31584787,-2.655302,1.0642557,-1.484686,0.48888996,-0.2216807,-3.3640542,-0.48362848,-0.5040815,0.76966965,1.2022604,-1.1836625,-1.8200456,-1.3655484,0.81725365,-0.64760953,1.0591283,-0.8321599,-0.46182397,0.1684291,-1.4612001,-0.7889694,0.5572114,-0.60782343,-1.4678969,1.406295,0.39727002,0.5067185,0.051307425,1.0747842,1.6665927,-0.5924394,2.8987048,0.8620438,-0.6263541,-0.7644474,1.4428577,0.7420423,1.0650816,0.6761913,1.0558294,0.31072167,2.8719683,-1.027332,-0.8814831,0.9124779,-1.8752774,-0.50891495,-1.5604494,2.3753958,-1.9772978,-0.80982006,0.08252707,-0.85938305,-1.5253617,-0.124326885,0.873798,-0.11833994,-0.63964534,1.1981179,0.21654351,0.58644336,0.745061,0.050678737,-1.5335789,-0.41700882,-0.713729,-0.7401972,0.052004397,-0.6235216,-1.5901026,0.38387915,-0.6305108,-0.3898261,0.56058955,-0.90537435,0.93936116,1.0652888,1.1993481,-0.79528004,0.17411634,-0.11033863,-2.3751023,-0.85086733,-1.2693082,-0.17426194,-0.23082231,-0.23741193,-0.89272296,-0.32278752,0.1268199,-0.24162054,-0.13138804,0.39380145,-0.52601373,2.3768847,0.7982434,1.3040003,0.7363277,0.82762146,0.7790431,0.42324704,-1.419613,-0.34961924,-0.3371595,-0.52325094,arthur
25,-0.7501433,0.18781996,-1.4438401,0.4472238,-0.5046847,1.2635683,0.4928913,0.6214428,-0.06677761,-1.1503813,-0.3922061,1.3523183,0.2583757,0.8472898,0.5987227,-0.68963623,-0.019324064,1.7969947,0.27273217,0.76836926,-0.44172373,-1.9475524,-0.1446285,-1.6732438,0.3350958,-0.8505129,-0.3156357,-0.114531666,-3.482006,-1.4571042,1.0337609,-0.8057336,0.54362196,-0.79985166,-1.0781034,-0.593813,0.026663687,-0.7283428,1.0900481,0.142399,-1.048989,0.45737362,0.043171294,-0.91939473,0.8044135,-0.37274632,-1.2755048,1.5155722,1.0825367,0.028779447,-0.04424899,0.8317817,1.2213829,0.16098338,2.9280534,0.059256338,0.0005806405,0.41403002,1.5136821,0.75180906,0.81966585,1.8041978,1.2023454,0.49949726,2.4924421,-1.4884089,-0.6999297,-0.17933863,-1.60265,0.40190527,-0.7866549,1.6583971,-1.2081918,-0.87764674,-0.8084268,-0.61859727,-1.6324424,-0.21246372,0.5858229,0.30700886,0.1650796,0.3688383,-0.02496289,-0.43433592,0.15933426,0.5552072,-2.242729,0.80834305,-0.5594312,-1.1367053,1.0518953,-0.25425878,-1.3712996,0.6067091,-1.2630557,0.17917523,-0.11686295,-0.44836622,1.3372335,1.6483595,0.8995772,-0.26224253,0.3961554,-0.018617295,-1.1043245,-1.2863952,-0.8936808,0.080066994,-0.3430884,-0.5757764,-1.3375565,0.38347214,0.09708078,-0.39393783,-0.6435273,-0.15673724,-0.04432517,2.0162537,1.1289655,1.178716,-0.11748764,0.3190993,1.1572949,-0.88096976,-0.97938585,-0.45658225,0.6477814,-1.3722075,arthur
