True,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,target
10,-0.4543318,0.3324144,-0.6122642,0.20158306,0.5768795,-0.76282513,0.95176136,-1.6343759,-0.20784205,1.476764,-0.00792079,-1.2843693,-0.6944209,-1.1339046,-0.08427365,2.8183515,0.6264887,-0.11672102,-0.102139845,-0.61491096,0.59552574,1.2276077,-0.7402557,0.8083795,-0.4591637,0.13674189,2.6161528,-0.87509507,0.12248851,2.155754,0.70784056,0.014724046,0.5207776,1.2939872,2.204063,-0.20373914,-0.52356434,0.47228298,1.8902774,1.1887017,0.04045154,-0.25942457,-1.1367769,-0.47502825,0.5932256,-1.0706304,-0.7836054,0.13584769,0.74104905,0.87808836,-1.4737256,1.4429715,0.95542496,1.6841241,0.3845448,0.53785884,0.45873007,-1.7051791,-1.8146214,-0.29992175,0.033351876,-0.15822649,-0.4640848,-0.07123341,-0.013484292,1.2507793,0.89159304,0.7153206,-0.8806307,1.0173205,0.6954884,0.12469751,1.6054467,-1.4721459,1.3182576,-1.0584588,-0.09745398,-0.1424471,-0.07553509,-0.6207465,-1.1711715,0.8023994,1.3902708,0.77636886,1.3231136,2.226838,-0.5658874,-0.1816397,0.2560579,0.5936083,-0.84593326,2.1528344,0.91013825,0.9893651,1.9781704,-0.75838363,-0.26294652,0.21691917,-0.9420085,0.39610687,1.0431155,1.9230025,-1.5809919,0.58465654,1.8839618,0.060546808,-1.0673095,2.4007528,-1.6159108,-0.9612741,0.5594663,-0.06354652,0.2374767,0.15216622,-1.9378779,-0.006054003,-0.38825792,0.6304567,-0.51557994,-0.66590506,1.7261409,0.08226951,0.56355363,-3.041701,-0.17608722,0.011154063,-0.10943435,-0.11946295,matheus
11,-0.48660907,0.07186645,-0.1636025,2.668999,0.52433825,-0.62897176,0.5599695,-1.4199255,0.37909764,1.8620952,-0.16948965,-0.8904644,-1.3130406,-1.9333924,-0.03239906,1.1353395,1.458083,0.39927632,-0.79300207,-0.41841772,0.3951027,-0.6506284,0.850573,0.94196737,0.08449176,-0.507367,2.1974926,0.538604,0.2265432,-0.9590981,-0.96495175,0.6298658,-2.1395953,0.87732804,2.0267692,-1.4018819,-0.64419794,0.05915375,1.3885689,-0.482726,-0.763823,-0.64444655,-0.38694778,1.1506327,0.33628494,-0.078410946,0.57808864,-1.0108331,-0.17620355,2.2958932,-1.5195296,0.29662576,0.9142009,2.2099345,1.2029551,1.0017962,0.17241916,-1.0761036,-1.6271691,-0.17347394,-0.72226536,-1.2177542,1.0270524,-1.1663364,-0.83547246,2.4109464,-0.35138574,0.48247302,-0.77604014,0.13355921,-1.4683805,-0.54782104,0.7351087,-0.49327487,0.34391573,-0.09187275,-0.9301065,-0.057374667,-0.24139848,-0.13656445,-0.14004622,-0.16495986,1.5161341,0.38680297,0.70699143,0.780155,0.37806737,-0.91889405,0.099026084,0.32712337,-0.6787697,-0.3448635,-0.75321764,-0.082777984,1.6387186,-1.2110966,-0.9026032,-0.83342755,-0.5909208,-0.18861462,-0.8183387,2.341089,-1.1979264,1.0575364,2.3486013,-0.20013015,-0.6001394,1.8217225,-1.0133622,-1.226709,1.7925965,0.286677,0.31505677,0.23389946,-2.7206035,0.5059012,-1.0601975,0.26523483,-1.0372738,-1.1929747,0.8766674,-1.2738883,0.7924864,-1.6321398,-1.0399117,0.44872984,0.7488808,-0.30224994,matheus
12,-0.59226966,0.09112981,-0.6011415,2.1548314,-0.08729949,-0.28991222,-0.23219575,-0.31405666,0.21865171,1.392974,-0.40907452,-1.1341269,0.20678313,-1.1219791,-0.8997451,0.5176858,0.70471954,0.9373517,-1.6553088,0.17638467,1.1117964,0.1949608,0.80796814,0.4395831,0.4774016,-0.09147655,1.488364,-0.67378515,-0.6951478,-0.4879996,0.59135795,0.4200205,-0.03275381,-0.47419676,2.2253616,-0.16782892,-0.5556302,0.4398086,1.1704729,0.74384737,0.035858616,0.7583028,-0.3323708,-0.88074285,1.0284117,-0.15712678,0.022262204,0.13352123,0.103517324,0.077272296,-0.14792761,0.83207405,1.6817727,0.38526112,1.6646827,0.88070804,1.1412874,-1.6833005,-0.13243319,-1.0610305,0.97137505,-0.39515388,-0.19685125,-0.83159226,0.3284017,-1.0006834,0.73769104,0.6854388,-1.4813608,-0.3669929,-1.0429974,1.4732589,-1.4988904,-1.0862974,0.9849784,-1.2502149,-1.2152972,0.6951931,-0.60225284,-1.6749908,0.76927984,-0.15610255,0.8004602,0.29997414,0.42129594,1.7316893,-0.7093888,-0.5702348,-1.3102477,-0.89644337,-1.1124742,0.9627706,-0.19456156,1.6236982,1.0689942,-0.7521898,0.4963816,-0.6973751,1.5698879,0.5305324,0.06024187,1.921899,-1.6857463,-0.98233867,0.2538111,-0.4181301,-2.0212693,2.0223973,-1.1649002,-0.58826417,-0.17821327,0.7759046,0.57098055,-0.37359816,-2.4861224,1.8070801,-0.78020716,-0.54801244,-1.6884634,0.24046941,0.72755194,-1.4805279,0.11153772,-2.6227999,-0.2120132,0.09027902,-0.2796159,-1.0772967,matheus
13,-0.89982533,0.73612905,-0.5990324,2.3067331,1.1607802,-1.5787697,1.1226987,-1.5269499,-1.1304263,1.3023269,0.6980501,-0.6871704,-0.5201753,-1.7501073,-1.0833645,1.6527919,1.0784888,-0.88818204,-1.9110456,-0.35032928,-0.34652907,1.0304866,-0.7165255,0.85733,-0.35564825,-0.026016064,1.6503025,0.65007645,0.11344428,0.25923592,0.7328588,-0.6615734,-0.58941317,0.58422565,1.9359848,0.17613944,-0.4911718,-0.7856436,0.8350856,0.24641186,-0.2284281,0.23151699,-1.0725636,1.2567204,0.63851684,-1.6885124,0.9683367,0.10974125,-0.32889464,1.3994391,-1.100039,1.258301,0.7577373,0.6368267,0.09826678,2.0083098,1.3590598,-1.7788469,-1.0653911,0.09365728,-0.5180744,-1.3247343,0.62937623,-1.140256,-0.69382304,1.6133229,-0.13126373,1.1386168,-0.89098024,0.18064459,-0.4618539,-0.1128748,-0.056766387,-0.8093149,1.3650682,0.23560591,-0.124411374,0.7939616,-0.053286538,-0.5961759,-0.3957057,0.4614679,0.66594654,0.55728346,1.8153754,1.6091292,-0.41168374,0.2354225,1.023924,1.0551053,-1.3664807,0.725232,1.1465329,0.93119127,1.6335435,-0.8865391,-0.41901237,-1.1590854,0.16634347,0.30789235,0.41707945,1.9469836,-1.1929075,-0.55650324,2.1283827,-0.46668786,-0.35881764,2.4569411,-1.3183576,-1.1327206,0.9221139,1.8024019,1.061755,0.65226626,-1.6289362,0.8061147,-0.36946508,0.10446289,-0.82735837,-0.1290912,1.8648282,-1.2527887,0.20395125,-2.214744,0.19240111,-0.2543869,-0.056204125,-0.6633158,matheus
14,0.030019738,-0.06003195,-0.01457424,2.457074,0.24211536,0.0043282993,0.5889212,-1.4507225,0.5176547,1.7057784,-0.039290182,-0.6772922,-1.4613318,-1.412898,-0.32492116,1.2232443,1.4091487,0.4834553,-0.64989156,-0.13344139,0.5682486,-0.794344,1.1714417,0.83258617,0.34257144,-0.54173505,2.071829,-0.022078648,0.91853464,-0.9147647,-0.39717293,0.43277496,-2.061012,1.1455495,1.6849216,-1.8536326,-0.6017999,0.2282308,1.2703521,-0.5093235,-0.9180773,-0.6074422,-0.13830951,0.91980255,0.62422913,-0.30418864,0.5445085,-0.9917412,0.38972068,2.009828,-1.5015125,-0.16846009,0.91167223,2.0868826,1.2185487,0.617704,0.53970736,-0.60910857,-0.65685695,-0.010496203,-0.60556424,-0.5696405,1.343278,-0.8725067,-1.0589218,2.6396804,-0.17782962,0.4686527,-0.97651136,0.24873397,-1.9996722,-0.7850747,0.8250609,-0.3415193,0.14652659,-0.09377903,-1.022283,-0.17130286,0.0034013912,-0.33784834,-0.2852164,-0.16404568,1.429396,0.027630245,0.3168714,0.76848686,0.106105484,-0.7115437,0.19831702,0.14478618,-0.40651646,-0.16545911,-1.033274,-0.6664415,1.7140067,-1.0904455,-1.056538,-1.2035762,-0.21210003,-0.19730091,-1.1592368,1.9715481,-1.201249,1.5078741,2.653553,0.20892632,-0.5108621,2.107601,-1.0320859,-1.3898588,1.90938,-0.000234209,0.17921963,-0.017559404,-2.6771526,0.44695833,-1.1121277,0.2174028,-0.9567578,-1.526051,0.8961063,-1.1452149,0.7960479,-1.6115177,-0.7554344,0.09234715,0.7905629,-1.029102,matheus
15,-0.52215886,0.9176954,0.069390565,1.6586795,0.77146703,-0.58845955,0.84857816,-1.1175532,-0.9039199,1.5346172,0.8901434,-1.5147196,-2.0687993,-1.5452182,-0.072692305,2.6933026,1.0102261,0.026397564,-1.0353645,0.56262815,0.9778024,1.6774533,-0.04880753,0.5059137,-0.25664875,-0.34271163,1.5580618,0.30406088,1.0413488,1.3155168,0.52782667,0.19023384,-0.5946283,1.0612484,2.465797,-0.28345007,0.111883536,-0.020955428,0.06498116,0.7836802,-0.9057963,-0.5986545,-0.68049157,0.20747972,0.3519281,-0.959119,0.71802974,-0.07791667,-0.8272965,1.974365,-1.0603234,0.51806915,1.4935013,2.7434688,-1.119093,1.0288069,0.3049416,-1.0880086,-1.9143262,-0.46613577,-0.64168125,-0.09643601,0.2550762,-0.3589715,-0.7961851,0.9397623,1.3984083,1.4126539,-0.62864,0.66874695,-0.15311067,-1.1115568,1.1751156,-0.6236047,0.3799393,0.40522742,1.1140724,0.089782335,-0.9223629,-0.03525959,-0.7114485,-0.0071690883,0.6428163,0.671394,1.4777583,1.2610235,0.8091239,-0.3671226,1.567817,0.39034697,-1.4480194,0.60449696,0.91542983,0.29487908,1.3365438,-1.5504117,-0.25740334,-1.4825679,0.4391493,0.44437534,0.056138374,2.595529,-1.2069584,0.28471914,2.6511784,-0.12068836,-0.5978687,2.2015693,0.18591906,-0.3526292,0.7537422,0.15443909,0.498622,0.79809207,-2.0251908,-0.2511239,-0.7155018,0.21859534,-1.3547359,-1.2523395,1.2629098,-0.22956795,-0.073385775,-1.829337,0.90949225,0.5308446,-0.13758998,0.6155767,matheus
16,-0.094908565,0.7958354,-0.1298947,1.7519685,-0.14787349,-0.3845138,1.6139615,-1.6787726,0.19581771,0.9491578,-0.9018688,-1.2992135,-0.8563963,-1.0244063,-0.13223445,1.9404078,0.47465172,0.10793468,-0.20288426,-0.23452264,0.33259088,1.1075841,0.14129809,0.6903832,-0.11750108,-0.17404103,2.3161292,-0.67512965,0.79001415,0.12503636,-0.47351423,0.052224513,-0.42247978,1.1597146,2.3001301,-0.6368642,-1.1493183,-0.8853447,1.0890946,-0.1268664,-0.695744,-0.28350922,-1.5818938,0.47133476,0.5556144,-0.89543295,-0.77712953,-0.6837473,-0.7501203,1.292772,-1.002051,0.5037171,0.6171028,2.0183535,0.45373598,0.9350958,0.80656505,-1.1455121,-1.8907769,-1.2840699,-0.5652076,-1.0151345,0.886912,-1.0726426,-1.1994383,1.6695915,1.0873183,-0.16109227,-1.414723,0.42290133,-0.14561509,-0.57957315,1.6698843,-1.5839468,0.75817496,-0.5853301,-0.60853565,0.41184568,0.11165393,-0.51913154,0.123219855,0.770502,0.6499076,0.1794698,1.0958323,0.76017797,-0.05560711,-1.0168633,1.0388231,0.34874663,-0.79129565,0.7389527,-0.55073756,0.48521745,0.5581789,-0.9447628,-0.77860975,-1.3107977,-0.27789348,0.17176038,-0.37444448,2.671245,-1.0213163,1.1424552,2.755527,-0.20378543,-1.000036,2.4217281,-0.9937793,-0.736186,1.003728,0.5110024,0.4787353,0.702642,-2.394148,0.42471042,-0.5318614,-0.346043,-1.2479436,-1.2657479,1.1318358,-0.4174196,0.54152656,-2.2186944,0.37496984,0.66969967,0.14945316,-0.7683662,matheus
17,-1.5326668,0.5212425,-0.5721722,1.5672473,-0.21694435,-2.3665433,0.5430801,-1.6114246,-0.62331134,1.148814,0.0760188,-1.1346965,-1.1239531,-2.140715,0.3394882,2.148113,0.24766956,1.6316724,-1.4944105,-0.798768,0.8829577,-0.36075047,0.2250534,0.7175786,0.2328602,0.19306844,1.1105064,0.5401108,-0.45946735,-1.0655892,-0.9596735,0.7530962,-1.2239887,1.2881467,2.1626723,-0.49807402,0.37868953,-0.2289277,2.2634108,-0.20459357,-0.3010351,0.82038504,-0.6179483,-0.33872664,-0.31588817,-0.14615163,-0.2120083,-0.4249178,-0.85331607,2.0338542,-0.82705235,0.516132,0.86145127,2.747939,2.0382085,1.0452045,0.24719045,-1.9021649,-1.6211107,0.09830446,0.6034473,-1.4936764,-0.09057172,-1.2316368,0.13983738,1.6276191,-0.14031088,0.7932483,-0.71861,-0.27302307,-1.2936754,0.9584266,0.3417848,-1.3827813,1.2704357,-0.17541593,-1.5269947,0.25590098,0.3187708,-1.0100056,-0.37104443,0.37000465,0.20661674,0.40330476,0.8534073,1.8424708,-0.5685142,0.39178097,0.127517,1.5929786,-0.40677395,0.8206404,0.6276895,1.0741509,0.9909469,-0.92577076,-0.11913335,-0.5388294,0.48596907,-0.2032907,0.5373062,1.8173609,-1.5100211,-0.37094715,2.6138265,-1.2480731,-1.7288593,2.4547174,-1.871315,-0.36978522,1.4750035,0.22738005,0.77350795,-0.38091958,-2.3878183,0.59907186,-0.8857373,0.26755974,-0.6850098,0.21083511,0.18710047,-1.3580316,0.7313957,-2.2554598,-1.1611814,0.5656051,0.15681307,-0.5846772,matheus
18,-0.5825728,0.39042923,-0.743445,1.2688639,0.5415903,-0.20366395,0.6049822,-1.6179078,-0.295003,1.7651939,0.19953632,-0.45459047,-1.6506684,-1.6057274,-0.24796957,2.6503155,0.8515687,0.75989234,-5.1297247e-05,-0.41272864,0.9678049,0.11808091,-0.11630309,0.9498317,-0.26050466,-0.71087164,0.6461699,0.06561618,0.41108555,1.0774012,1.2989259,-0.70833725,-0.3882743,1.8727553,2.492435,-0.60450095,-0.2501089,0.49217835,1.5648248,0.73384786,-0.10165937,0.33181855,-0.62532485,0.5131613,-0.49128607,-0.7652758,-0.09589176,-0.1337851,-0.58563477,0.88396335,-1.2714087,0.70574135,1.0675462,2.0849967,0.8139723,2.0374074,0.91645056,-1.153859,-0.8373387,-0.33998188,0.33069593,-0.08962266,-0.022395497,-0.31150123,0.2722921,1.2562335,0.62991095,1.4580173,-1.2417227,0.6142634,0.04383247,0.18231562,0.445168,-0.65545815,0.74179405,0.5695116,0.0767532,0.3201727,-0.9839249,-0.38759547,-0.7528803,-0.00634679,1.1454449,0.29631808,0.8221582,0.44824097,-0.2838889,0.22800796,-0.024498418,0.61083645,-1.2166767,-0.1559926,-0.24428396,0.76129854,1.4480928,-2.2705183,-0.40472573,-1.3146014,0.8694708,0.7963917,-0.13074294,2.3441174,-2.2771535,0.78203994,2.0407727,0.020852368,-0.764012,1.6378224,-0.87375015,-1.3808872,1.3263252,0.6611804,0.3487491,-0.07080752,-2.1398351,0.31953427,0.18357451,0.30393285,-0.9866967,-0.6141044,1.8214989,0.032175325,1.0353863,-2.8025203,0.025717482,-0.26428792,0.0050091706,-0.6164772,matheus
19,-0.012917332,0.4426826,0.07133425,1.2983502,0.6082058,-0.5484456,1.2960911,-1.7238619,0.15669048,1.4223446,-0.94879353,-0.6815598,-0.7327936,-1.8352389,-0.6622716,2.358233,0.6401799,0.5050698,0.18417239,0.3503204,0.050413728,1.5254352,-0.119391195,0.73499167,-1.2099668,0.110454164,2.3594284,-0.744617,-0.15019825,0.57135636,-0.482066,-0.05654179,-0.071058884,0.08585095,2.0840008,0.056084383,-0.5065456,-0.29878956,1.766721,0.12355894,-0.22656159,-0.625907,-1.874362,-0.3209108,1.3801363,-0.9988703,-1.1566497,0.024275761,-0.018364534,1.0958685,-0.59078556,0.2260063,0.62460876,1.5339767,0.3798862,0.5302572,0.6132992,-1.1213157,-1.8319644,-0.85703194,-0.51545334,-1.3380904,0.46801496,-0.70566183,-0.61911,1.9787364,1.9967904,-0.18924287,-0.4133142,1.2205147,0.013003878,-0.28321666,1.003247,-0.5790267,1.1792974,-1.6048136,-1.239568,0.46269608,0.20625278,-0.36828434,-0.5037753,0.44726935,1.4594924,0.41284248,0.38746986,1.7588519,0.34871092,-0.6178259,0.13232483,0.5209184,-0.85246575,1.2193135,-0.076662175,0.54999995,0.76739985,-1.7556689,-0.01769635,-1.0935389,-0.5231164,0.9636945,-0.7716755,2.4995165,-1.4485301,0.89989436,1.7308066,-0.36271697,-0.8112461,1.914951,-1.263803,-0.16992067,0.56686,0.601059,0.52856183,0.7391908,-2.1382945,0.6267538,-0.63471925,0.2419029,-1.2007766,-1.323856,0.74414915,-0.43645918,0.5226945,-2.7265556,-0.21084891,0.48872986,-0.029480636,-0.69804865,matheus
20,-0.36152092,0.9065442,-0.68488866,1.0527378,0.43704903,-0.8769842,0.91950655,-1.0845248,-0.69829226,1.7542707,0.6087435,-0.79688716,-1.1613561,-2.1702719,-0.49412593,3.1885748,0.767403,0.075279266,-0.30945495,0.5491959,0.6034949,1.5625521,-0.28391966,1.0304759,-0.6418716,-0.107959695,2.7861412,-0.155675,0.2870692,0.8506903,0.011667702,0.6978551,0.75979155,0.56865734,1.9208362,-0.6494441,-0.0021143146,-0.0052215904,1.6060638,0.94880867,-0.6224777,-1.0394652,-0.9647453,-0.3615347,0.7838147,-0.9182834,-0.76073617,0.03442516,0.28982216,1.1747366,-0.7950261,1.1400139,1.5685625,2.2741652,0.54652905,0.7629631,-0.25833783,-0.9092858,-2.350813,-0.6294411,-0.96577454,-0.8854792,-0.12765907,-0.88388896,-0.07252937,1.1771287,1.7104727,0.92426956,-0.6635017,0.43945178,0.13164815,-0.34180617,0.51242757,-0.001205951,0.5489105,-1.0260891,-0.26917213,0.1547019,0.21495315,-0.47211623,-0.22509915,0.59327555,1.3236605,0.25493547,1.258531,2.2301064,-0.65014917,-0.13495494,0.2432009,0.14131583,-1.3636335,1.1683662,1.2254832,1.0371686,1.5903666,-1.8877381,-0.38021538,-0.54779553,-0.5968989,0.35470185,-0.075289525,1.5881782,-1.2372499,0.859776,0.5646917,-0.24547607,-0.52302796,1.9340739,-1.7456287,0.018003313,0.25754958,0.9395615,0.97156906,-0.108745605,-2.195315,0.06274748,-0.5332711,0.10600183,-0.65755767,-0.7650131,0.9254066,-0.32628763,0.79012793,-2.4056926,0.12980968,1.228097,0.28449008,0.77512735,matheus
21,-0.25125706,0.45512512,-1.286858,1.3844727,0.86371124,-1.3804854,0.283217,-0.85979265,-0.24714518,1.7652245,0.03826327,-0.9278236,-0.9376583,-1.3607969,-0.9041759,1.8855969,0.80075383,-0.4107321,-0.8058714,-1.0644221,-0.33399254,0.86308014,0.40465307,0.21739322,0.11330634,0.13779095,1.8513867,-0.15500946,0.22923374,-0.42745954,-0.909688,-0.023365732,-0.71442515,0.78516644,2.5174494,0.1905677,0.04694989,0.2272616,1.605433,-0.12487443,0.1940689,0.55194765,-0.83079636,0.847156,0.4193441,-1.9048837,-0.37430555,-0.3364217,0.08991556,2.0191503,-1.5653585,1.2173572,0.51897836,1.2940457,0.47308126,0.7009899,0.989609,-1.5034223,-1.1822712,-1.2950139,-0.56428975,-1.9978747,0.6956287,-1.2567511,-1.3768698,2.11722,-0.45372695,0.6387302,-0.8766018,-0.54486144,-1.1159486,-0.32929093,-0.06995247,-1.1875399,1.562955,-0.6382189,-0.8928801,0.59677744,0.44912452,-1.4445,-0.025617572,0.7858399,0.6012893,0.52292955,0.8708058,1.4016802,-0.76379114,0.32292694,0.43427616,1.7401532,-1.3160821,0.56504583,0.76422584,0.599096,0.96808124,-0.62051326,-0.7991908,-1.3007922,-0.77899134,0.3426041,-0.34364015,1.8552049,-1.5571837,-0.29579753,2.1712837,-0.08135086,-0.51014334,2.4612315,-1.8560523,-0.267131,1.9362189,1.1785975,0.9911845,0.8253356,-1.6581635,0.34966522,-0.8282466,-1.1138215,-0.43701044,-0.82273674,0.8567258,-1.6141983,0.07826678,-1.9091736,-0.21001051,-0.027744822,0.65678227,-0.729122,matheus
22,-0.32230395,0.20431253,-0.11390238,1.0081774,0.8571977,-1.1013482,1.5200471,-1.5547271,-0.3603044,1.282101,-0.47967178,-0.7931221,0.48978877,-1.3138099,-0.51840854,2.7018344,0.5349902,0.13110262,-0.45066863,0.56872594,0.41276976,1.610746,-0.41851103,0.72079134,-0.41259468,0.14247513,2.6599634,0.22500621,-0.031510666,0.5408291,-0.0936555,0.22967799,0.80227137,0.3384173,1.9596288,-0.40055138,-1.1452067,-0.16667727,1.914566,0.8203807,-0.20080915,-0.6903926,-1.3288405,-0.55587196,0.66237646,-1.3174975,-0.70152557,-0.36414537,-0.13653958,0.25691527,-0.4624855,1.3012123,0.3654215,0.9122665,0.8961563,0.38555357,0.521074,-0.96319973,-1.7633444,-0.6433691,-0.01930721,-1.2716335,0.07999481,-1.2294258,-0.5080713,0.73650855,1.5036837,0.5030918,-0.120466344,0.26912785,-0.35599998,-0.35409588,0.46178055,-0.8614217,0.8853063,-0.80955464,-0.43875834,-0.03614268,0.74927217,-0.9207574,0.17783657,0.9989644,1.6665871,0.86504877,0.7857723,2.3740766,0.41026586,-0.41763037,0.08558366,0.79244226,-1.1060065,1.4321984,0.88017476,0.8164924,1.0373075,-1.4599429,-0.23629354,-1.0693043,-0.18558688,0.9458095,-0.36773682,2.5168245,-1.486167,0.31727132,0.94857734,-0.4873836,-0.9767842,2.0314655,-1.7502563,-0.41495544,0.30535835,1.2003362,0.6301713,-0.20345116,-1.3810933,0.61740947,-0.48920384,0.81049997,-0.54486215,-1.1940093,1.0747584,0.6891433,0.38376373,-2.3409698,0.43167126,0.6808901,-0.49611598,-0.2903914,matheus
23,-0.32948488,-0.1980142,-0.11757993,0.39377272,0.9280238,-0.078568466,0.30682683,-1.4568073,0.12239026,0.3674771,0.6911372,-2.7476375,-0.42252946,-3.2721238,-0.09824395,1.758887,1.6167904,0.5020174,0.16020802,-0.85273373,1.100338,1.0236307,-0.592583,-0.09072458,-0.013652423,0.210711,0.4878079,-0.32161337,0.5242868,1.4435865,1.3157469,-0.30729735,-0.05610541,0.09433428,2.0393715,0.44737622,0.0029618256,1.2347746,0.9303718,1.0646714,0.41971993,0.33368,-0.9057299,-0.43164545,0.4336975,0.616629,-0.68809325,1.1959486,0.018408515,-0.3174968,-0.63477427,1.387905,0.3357797,2.6327748,0.1745019,0.1424781,0.9737536,-1.8481605,-2.1859922,-1.6304199,0.11500067,-1.1740079,-0.17858112,1.0758163,-0.121059634,0.99188757,1.7082723,-0.057118148,-0.722455,-0.45553818,0.40375388,-0.36576992,-1.0175478,-1.995737,1.0125493,0.69836015,-1.4769564,1.6373651,-1.3354126,0.22846113,-0.7237108,0.83553684,0.2812719,-0.42726526,0.96484494,0.8956373,-1.1366366,-0.06384083,-1.5863092,0.19725016,0.36959165,0.9382756,1.3416133,1.7675135,0.9306409,-0.40825838,-0.17809609,-0.18963735,-0.39182204,0.06267466,0.96022195,1.4819993,-0.7493904,0.2706155,-0.2263583,1.8807892,-2.4335568,1.7083826,-0.70967865,-0.93593746,-1.7076931,0.1388016,0.016628172,-0.84671235,-1.7406211,0.49928424,-1.0876971,-1.8232828,-1.6242702,-0.6175317,0.7678079,-0.22344014,1.0725483,-3.171097,0.87662005,-0.49244782,-0.3500804,-0.19704771,matheus
24,-0.24776274,0.59056056,-1.3669778,0.7251065,0.85752904,-1.2182318,-0.086078785,-0.8677204,0.12438225,1.5338277,0.4534878,-1.1241533,-1.0091237,-1.5123881,-0.48736092,1.9923198,0.6861615,0.03012278,-0.23217914,-1.7406234,-0.496314,0.64835757,0.9650137,0.42340052,-0.03269132,0.21194726,1.4804165,-0.12777789,-0.07587139,-0.42558673,-1.23402,-0.13330641,-0.5849994,0.8660677,2.9298203,0.445924,0.49196917,0.63767993,1.8540156,-0.11412382,0.3730648,0.23906422,-0.6827496,0.39035302,0.3561558,-1.7798129,-0.2640557,-0.83427036,0.2437732,1.8713919,-1.3385338,0.76438516,0.48082906,1.1705769,0.42249116,0.73414624,1.0555764,-1.3480935,-1.1369374,-1.5811449,-0.12431146,-1.8510199,0.55889285,-1.3058634,-1.3671137,1.9676534,-0.27637342,0.3387991,-0.81862247,-0.6624421,-0.82741225,-0.5227945,0.122803494,-1.2318442,1.5730145,-0.42411965,-1.0298662,0.8498877,0.4109921,-1.8348898,0.058645897,0.91515493,0.40997607,0.3589833,0.51021206,1.4213345,-0.5002521,0.7487413,0.45850942,1.8377975,-1.1245298,0.6085301,0.78252095,0.53962934,0.8045292,-0.30687124,-1.0735006,-1.2864921,-1.1780832,0.43050423,-0.5672659,1.6253368,-1.2874414,-0.76750016,2.3562803,-0.069899485,-0.49026105,2.6224148,-1.479535,-0.13064422,1.6843296,1.0406928,0.6193104,0.86204404,-1.788562,0.1754262,-0.6200044,-1.4608034,-0.3807914,-0.6016275,-0.04823102,-1.5999601,0.42872143,-1.6630024,0.16465643,0.03414262,0.8508006,-1.1393515,matheus
25,0.25630307,0.041522726,-1.042232,1.7587314,0.7243523,-1.1541718,0.42378688,-1.1456889,0.032714732,1.6532451,0.38956693,-1.2175957,0.119219914,-1.4131941,-0.9618703,2.0512307,1.2761269,-0.7747058,-1.1997784,-0.6723984,0.23371139,0.95619625,0.83926064,0.28514093,0.5431257,0.008481983,3.0453377,0.2527318,0.18097234,-0.44327715,-1.014306,0.40529683,-0.40827277,0.20124069,1.7907537,0.87315786,-0.7785503,-0.21497747,1.449049,-0.47746745,-0.12430775,0.021402279,-1.2847109,-0.19395643,0.9220728,-1.3340311,-0.64042205,-0.62351835,0.569312,0.7080568,-0.14327188,1.1074649,0.19855875,0.79989254,1.3589282,0.7704052,0.52212566,-1.2284281,-0.67051625,-1.2673867,-0.76987576,-1.9353869,1.2533814,-1.4109619,-0.17224526,1.2070116,0.28299305,0.3092685,-1.7318093,0.1841049,-1.1143177,0.9296621,-0.4229791,-0.84373754,1.0943198,-0.77653867,-1.3221097,0.931359,0.4453674,-1.3713918,-0.5111011,1.8030831,1.4663215,0.69519734,0.28668296,1.4615172,-0.8841366,-0.9000077,-0.11796418,-0.250875,-0.23746923,1.3128554,0.6884759,1.2577361,1.162179,-0.8514371,-0.51089716,-0.865203,-0.12207719,0.4021783,-0.335244,1.5448557,-1.4597603,-0.06506503,1.1440377,0.37862074,-0.97136635,2.8533893,-1.7339514,-0.2849236,0.8504841,1.1781982,1.3865405,0.21539856,-0.82926995,1.2362766,-0.011430639,-0.6318552,-1.2077701,-0.77118397,1.2791234,-0.931087,0.9704423,-2.4193149,-0.12993701,0.28534332,0.22851656,-1.6484696,matheus
